company,company_type,title,link,sectors,work_place,career,education,salary,deadline,reg_info,reg_days_ago,posting_period_days
삼정케이피엠지(유),일반기업,2026 신입 컨설턴트 공개 채용 (Lighthouse Center),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185777,"백엔드/서버개발, 클라우드, API, AI(인공지능), 경영컨설팅",서울 강남구,신입 · 정규직,대학교(4년)↑,면접 후 협의,~07.10(금),4일 전 등록,4,23
삼정케이피엠지(유),일반기업,2026 신입 컨설턴트 공개 채용 (Solution & AX),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185744,"솔루션, ERP, AI(인공지능), 연결회계, 경영컨설팅",서울 강남구,신입 · 정규직,대학교(4년)↑,면접 후 협의,~07.10(금),4일 전 등록,4,23
삼정케이피엠지(유),일반기업,2026 신입 컨설턴트 공개 채용 (Technology Consulting),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185691,"정보보안, 인프라, ERP, SAP, AI(인공지능)",서울 강남구,신입 · 정규직,대학교(4년)↑,면접 후 협의,~07.10(금),4일 전 등록,4,23
삼정케이피엠지(유),일반기업,2026 신입 컨설턴트 공개 채용 (Management Consulting),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185665,"아키텍쳐, 관리회계, 경영컨설팅, 경영혁신(PI), ISP",서울 강남구,신입 · 정규직,대학교(4년)↑,면접 후 협의,~07.10(금),4일 전 등록,4,23
삼정케이피엠지(유),일반기업,2026 신입 컨설턴트 공개 채용 (Finance Consulting),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185633,"클라우드, 아키텍쳐, AI(인공지능), PMO, 경영컨설팅",서울 강남구,신입 · 정규직,대학교(4년)↑,면접 후 협의,~07.10(금),4일 전 등록,4,23
(주)아모레퍼시픽,대기업,'26년 AMOREPACIFIC 계약직_글로벌 아티스트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185605,"메이크업, 트렌드분석, 콘텐츠기획, 콘텐츠마케팅",서울전체,경력무관 · 계약직,"대학(2,3년)↑",면접 후 협의,D-4,4일 전 등록,4,8
NH농협은행(주),대기업,NH농협은행 투자상품부 펀드마케팅팀 일반계약직 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185578,"기업홍보, 이벤트프로모션, 광고기획, 펀드매니저, 위험관리",서울 중구,경력무관 · 계약직,학력무관,면접 후 협의,D-2,4일 전 등록,4,6
NH농협은행(주),대기업,NH농협은행 해남군지부 사무지원직채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185579,"사무직, 비품관리, 사무보조, 사무행정, 전화응대",전남 해남군,경력무관 · 계약직,학력무관,면접 후 협의,D-2,4일 전 등록,4,6
삼정케이피엠지(유),일반기업,2026 신입 컨설턴트 공개 채용 (Risk Consulting),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185576,"AI(인공지능), 경영컨설팅, 데이터분석, 리스크 관리",서울 강남구,신입 · 정규직,대학교(4년)↑,면접 후 협의,~07.10(금),4일 전 등록,4,23
삼정케이피엠지(유),일반기업,2026 신입 컨설턴트 공개 채용 (Digital Consulting),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185562,"모의해킹, 클라우드, IoT, AI(인공지능), 경영컨설팅",서울 강남구,신입 · 정규직,대학교(4년)↑,면접 후 협의,~07.10(금),4일 전 등록,4,23
삼정케이피엠지(유),일반기업,2026 신입 컨설턴트 공개 채용 (Strategy Group),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185488,"경영기획, 경영분석, 경영컨설팅, 인사, 경영관리",서울 강남구,신입 · 정규직,대학교(4년)↑,면접 후 협의,~07.10(금),4일 전 등록,4,23
토스뱅크(주),대기업,Data Engineer (Finance),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185463,"기술지원, 데이터분석가, 데이터엔지니어, 데이터 사이언티스트",서울 강남구,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),4일 전 등록,4,13
토스뱅크(주),대기업,Strategy Development Manager,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185461,"기술지원, 사업기획, 전략기획, 컨설턴트, 경영컨설팅",서울 강남구,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),4일 전 등록,4,13
토스뱅크(주),대기업,ML Platform Team Leader,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185460,"기술지원, 데이터분석가, 데이터엔지니어, 아키텍쳐, 데이터 사이언티스트",서울 강남구,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),4일 전 등록,4,13
토스뱅크(주),대기업,Server Developer(Platform),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185459,"기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 인프라",서울 강남구,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),4일 전 등록,4,13
(주)카카오뱅크,대기업,청소년 서비스 기획 어시스턴트 (체험형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185332,"트렌드분석, 콘텐츠기획, 서비스기획",경기 성남시 분당구,경력무관 · 인턴직,학력무관,면접 후 협의,~06.30(화),4일 전 등록,4,13
(주)카카오뱅크,대기업,AI 상담 챗봇 운영 어시스턴트 (체험형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185329,"데이터분석가, 데이터엔지니어, 챗봇, SQL, 데이터분석",경기 성남시 분당구,경력무관 · 인턴직,학력무관,면접 후 협의,~06.30(화),4일 전 등록,4,13
(주)카카오뱅크,대기업,인증사업 지원 어시스턴트 (체험형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185326,"SE(시스템엔지니어), AI(인공지능), Python",경기 성남시 분당구,경력무관 · 인턴직,학력무관,면접 후 협의,D-4,4일 전 등록,4,8
(주)동아일보사,대기업,[동아일보] 디지털매거진 mmm 인턴 에디터(패션 뷰티) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54181788,"SNS, 기자, 촬영, 잡지, SNS마케팅",서울 서대문구,신입 · 인턴직,대학교(4년)↑,216 만원,오늘마감,4일 전 등록,4,알수없음
(주)현대경제연구원,대기업,[현대경제연구원] 온라인 교육 운영(인턴) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54180828,"교육운영, 교육콘텐츠기획, 평생교육사, 온라인교육, 이러닝",서울 종로구,경력무관 · 인턴직,대학교(4년)↑,면접 후 협의,내일마감,4일 전 등록,4,알수없음
소니코리아(주),대기업,소니코리아 Camcorder Marketing Specialist(사원-대리급) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54180671,"마케팅기획, 비즈니스마케팅, 오프라인마케팅, 온라인마케팅, 광고캠페인",서울 영등포구,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,~07.15(수),4일 전 등록,4,28
(주)카카오뱅크,대기업,시스템 보안 담당자 (채용연계형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54180411,"보안컨설팅, 정보보안, 솔루션, AWS, Python",경기 성남시 분당구,경력무관 · 정규직 외,학력무관,면접 후 협의,~07.03(금),4일 전 등록,4,16
(주)케이씨씨실리콘,대기업,[KCC 실리콘] R&D/관리/생산관리 신입사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54180348,"사내행사, 경영지원, 복리후생, 생산관리, 공정엔지니어",충남 서산시 외,신입 · 정규직,대학교(4년)↑,면접 후 협의,내일마감,4일 전 등록,4,알수없음
(주)카카오뱅크,대기업,정보보호 데이터 엔지니어 (채용연계형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54180341,"데이터분석가, 데이터엔지니어, 보안컨설팅, 정보보안, 정보통신",경기 성남시 분당구,경력무관 · 정규직 외,학력무관,면접 후 협의,~07.03(금),4일 전 등록,4,16
에이에스이코리아(주),외국계,[ASE KOREA] Process 및 Vision Engineer 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54180215&adsCategoryItem=effect_bold&,"C++, Java, Python, 공정엔지니어, 공정설계",경기 파주시 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~06.28(일),4일 전 등록,4,11
에이에스이코리아(주),외국계,[ASE KOREA]반도체 정비사/생산직(오퍼레이터) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54180185&adsCategoryItem=effect_bold&,"기계조작원, 생산관리, 품질검사원, 장비설계, 장비제어",경기 파주시,신입 · 정규직 외,고졸↑,면접 후 협의,~06.28(일),4일 전 등록,4,11
현대위아(주),대기업,현대위아㈜ 특수사업 생산관리 계약직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54180161,"기계조작원, 생산관리, 설비OP, 품질검사원, 생산설계",경남 창원시 성산구 외,신입 · 경력 · 계약직,"대학(2,3년)↑",면접 후 협의,~06.29(월),4일 전 등록,4,12
(주)피앤비네이션,일반기업,커머스셀 수/발주 및 CS 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54180047,"구매관리, 물류관리, 자재관리, 재고관리, 창고관리",서울 금천구 외,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),4일 전 등록,4,13
쿠어스텍코리아(유),외국계,[외국계/구미] 쿠어스텍코리아(유) 기계가공 오퍼레이터 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54179889&adsCategoryItem=effect_bold&,"설비점검, 기계조작원, 단순생산직, 생산관리, 품질검사원",경북 구미시,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~08.13(목),4일 전 등록,4,57
(주)제이스로보틱스,코스닥,㈜제이스로보틱스 전 부문 모집내용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54179592&adsCategoryItem=effect_bold&,"딥러닝, S/W, C#, C++, OpenCV",충남 아산시 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~07.07(화),4일 전 등록,4,20
그린케미칼(주),대기업,AM연구팀 대졸 신입/경력사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54179546,"연구원, R&D, R&D기획, 고분자, 기술연구",경기 용인시 외,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,~06.28(일),4일 전 등록,4,11
쿠팡로지스틱스서비스(유),대기업,[쿠팡CLS] 물류운영지원&사무(현장운영/관리/초보주부환영),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54179461,"물류기사, 차량도우미, 적재/하역, 배차관리, 경비원",경기 평택시 외,경력무관 · 계약직,학력무관,면접 후 협의,~06.30(화),4일 전 등록,4,13
(주)디에스단석,코스피,"DS단석 생산관리, 품질보증 경력 및 신입 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54179226,"단순생산직, 생산관리, 품질검사원, QA, QC",경기 시흥시 외,신입 · 경력 · 정규직 외,대학교(4년)↑,면접 후 협의,~07.17(금),4일 전 등록,4,30
(주)시마즈사이언티픽코리아,일반기업,각 부문 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54179137,"기술영업, 솔루션기술영업, 영업전략, 의료기기영업, 장비영업",서울 강남구 외,신입 · 경력 · 정규직 외,"대학(2,3년)↑",면접 후 협의,내일마감,4일 전 등록,4,알수없음
(주)삼영엔프라,일반기업,[자동차 부품 검사] 검사· 경력무관 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54178620&adsCategoryItem=effect_bold&,"단순생산직, 외관검사원, 품질검사원, 제조가공, 사출성형",부산 사하구 외,경력무관 · 정규직,학력무관,면접 후 협의,내일마감,4일 전 등록,4,알수없음
(주)누리산업개발,일반기업,2026년 분야별 신입 및 경력직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54178446&adsCategoryItem=effect_bold&,"경리, 계산서발행, 부가세신고, 세무회계, 자금관리",광주 서구 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~07.14(화),4일 전 등록,4,27
단일가스켐(주),일반기업,정규직 신입/경력사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54178104,"경리, 더존, 관리회계, 기업회계, 내부감사",충북 청주시 청원구 외,신입 · 경력 · 정규직 외,학력무관,면접 후 협의,~07.19(일),4일 전 등록,4,32
(학)단국대학교,일반기업,단국대학교 신규직원 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54177767,"보안컨설팅, 정보보안, 네트워크, 방화벽, 교육행정",경기 용인시 외,신입 · 정규직,대학교(4년)↑,면접 후 협의,D-6,5일 전 등록,5,11
(주)그린파워,일반기업,㈜그린파워 상반기 각 부문 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54177753&adsCategoryItem=effect_bold&,"정보통신, 펌웨어, H/W, MCU, 인사교육",경기 화성시 외,신입 · 경력 · 정규직 외,"대학(2,3년)↑",면접 후 협의,D-4,5일 전 등록,5,9
(주)큐브엔터테인먼트,코스닥,(주)큐브엔터테인먼트 2026년 6월 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54177623,"IR/공시, 문서작성, 영업전략, 해외시장개척, 해외영업",서울 성동구,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,~07.05(일),5일 전 등록,5,19
(주)시제,일반기업,프론트엔드 개발자-react/next.js 기반,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54177547&adsCategoryItem=effect_bold&,"웹개발, 프론트엔드, AWS, CSS3, Git",서울 강남구 외,신입 · 정규직,고졸↑,면접 후 협의,~07.14(화),5일 전 등록,5,28
(주)태하,일반기업,각 분야 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54177368&adsCategoryItem=effect_bold&,"영업직, 영업MD, 기계판매, 영업마케팅, 영업전략",경기 남양주시,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.29(월),5일 전 등록,5,13
SH에너지화학,대기업,(주)SH에너지화학 보전(전기계장) 경력사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54177175,"공정엔지니어, 공정설계, 계장설계, 전기설계, 전기제어",전북 군산시,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,D-2,5일 전 등록,5,7
제일산업(주)안성공장,일반기업,제일산업㈜안성공장 각 부문 신입/경력 정규사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54177148&adsCategoryItem=effect_bold&,"사무직, 서무, 총무, 내방객응대, 문서작성",경기 안성시 외,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),5일 전 등록,5,14
네이버(주),일반기업,2026 NAVER 하계 인턴십 : 비즈니스 트랙 (AI 업무 자동화 설계),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54176703,"AI(인공지능), AIX, Javascript, Python, RestAPI",경기 성남시 분당구,신입 · 인턴직,대학교(4년)↑,면접 후 협의,D-2,5일 전 등록,5,7
에스앤에스아이앤씨(주),일반기업,2026년 S&S 신입/경력 공채,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54176679,"인프라, ERP, C#, MSSQL, SQL",서울 종로구 외,신입 · 경력 · 정규직 외,고졸↑,면접 후 협의,~06.30(화),5일 전 등록,5,14
네이버(주),일반기업,2026 NAVER 하계 인턴십 : 비즈니스 트랙 (대시보드 구축),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54176591,"AI(인공지능), AIX, 통/번역, 영상자막, 리서치",경기 성남시 분당구,신입 · 인턴직,대학교(4년)↑,면접 후 협의,D-2,5일 전 등록,5,7
네이버(주),일반기업,2026 NAVER 하계 인턴십 : 비즈니스 트랙 (사용자 경험 개선),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54176419,"트렌드분석, 통계/분석, 전략기획, 데이터분석, UI/UX",경기 성남시 분당구,신입 · 인턴직,대학교(4년)↑,면접 후 협의,D-2,5일 전 등록,5,7
