company,company_type,primary_sector,title,title_length,sector_count,posting_period_days,duration_deviation,abs_duration_deviation,is_short_posting,is_long_posting,company_reposting_count,sector_reposting_count,estimated_salary,estimated_welfare_count,has_flexible_work,has_snack_bar,has_incentive,turnover_risk_score,turnover_risk_level,link
쿠팡풀필먼트서비스(유),대기업,물류관리,[CFS 캠퍼스크루] 든든하게 통장 채우고 정규직 기회까지 얻자,35,5,6.0,-6.0,6.0,1,0,2,1,5800,7,0,0,0,9.134135060129509,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54192927
(주)태준제약,일반기업,유지보수,6월 각 부문별 채용,11,5,7.0,-5.0,5.0,1,0,1,9,3800,3,0,0,0,43.19148936170213,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54192533
트루넥스(주),대기업,영업MD,퓨리피아 스킨케어 BM/MD 채용 (서울/청주),26,5,12.0,0.0,0.0,0,0,1,1,5800,7,0,0,0,3.9999999999999996,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54192277
롯데렌탈(주),대기업,사무직,[롯데렌탈] 구매(Biz) 계약직 채용,21,5,10.0,-2.0,2.0,1,0,7,67,5800,7,0,0,0,13.102682701202589,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54192083
(주)신지모루,일반기업,더존,26년 6월 각 부문별 신입/경력사원 채용,23,5,13.0,1.0,1.0,0,1,1,3,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54191417&adsCategoryItem=effect_bold&
(주)빙그레,대기업,기계조작원,"빙그레 정규직 전환형 인턴 채용(기계설비, 유틸리티, 폐수처리)",35,5,29.0,17.0,17.0,0,1,1,14,5800,7,0,0,0,14.851063829787234,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54191165
(주)발렉스특수물류,대기업,납품운전원,[월평균250/신입환영] 광주지점 보안물품 운송 사원 모집,32,5,13.0,1.0,1.0,0,1,1,1,5800,7,0,0,0,4.638297872340425,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54191061
대주전자재료(주),코스닥,SE(시스템엔지니어),각 부문 신입 및 경력 채용공고,17,5,8.0,-4.0,4.0,1,0,1,7,4500,4,0,0,0,31.553191489361705,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54191031&adsCategoryItem=effect_bold&
한국항공서비스(주),일반기업,총무,한국항공서비스(주) '26년 9차 채용,21,4,8.0,-4.0,4.0,1,0,1,6,3800,3,0,0,0,42.5531914893617,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54190947
에스케이쉴더스(주),대기업,유지보수,[SK쉴더스] 물리보안 ADT캡스 26-4차 신입BP 채용,32,5,21.0,9.0,9.0,0,1,1,9,5800,7,0,0,0,9.74468085106383,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54190653&adsCategoryItem=effect_bold&
심로악기(주),대기업,감사,경영지원(회계·총무 및 제반관리) 담당자 채용 [신입 및 경력직],36,5,7.0,-5.0,5.0,1,0,1,3,5800,7,0,0,0,7.191489361702128,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54190479&adsCategoryItem=effect_bold&
(주)성일기공,일반기업,생산관리,(주)성일기공 생산관리팀 경력/신입 채용,22,5,13.0,1.0,1.0,0,1,1,10,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54190383&adsCategoryItem=effect_bold&
서한통산(주),일반기업,경리,각 부문별 신입/경력 모집,14,5,6.0,-6.0,6.0,1,0,1,7,3800,3,0,0,0,43.829787234042556,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54190134&adsCategoryItem=effect_bold&
국립암센터,일반기업,법무사,임시직(전문계약직) 채용공고[260615],23,5,13.0,1.0,1.0,0,1,7,1,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54190003
(주)캐처스,일반기업,기계수리,캐처스 신입/경력 정규직 채용,16,5,25.0,13.0,13.0,0,1,1,3,3800,3,0,0,0,48.297872340425535,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54189961&adsCategoryItem=effect_bold&
(주)케이에프씨코리아,대기업,가공식품,[KFC] 체험형인턴 채용(제품마케팅),21,5,13.0,1.0,1.0,0,1,1,1,5800,7,0,0,0,4.638297872340425,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54189930
국립암센터,일반기업,암센터,임시직 채용공고[260615] (판매원),22,5,13.0,1.0,1.0,0,1,7,3,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54189901
국립암센터,일반기업,약사,임시직 채용공고[260615] (야간약사),23,5,13.0,1.0,1.0,0,1,7,2,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54189839
국립암센터,일반기업,암센터,업무직 채용공고[260615] (시설관리),23,5,13.0,1.0,1.0,0,1,7,3,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54189733
국립암센터,일반기업,사무직,업무직 채용공고[260615] (행정지원),23,5,13.0,1.0,1.0,0,1,7,67,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54189600
국립암센터,일반기업,암센터,업무직 채용공고[260615] (일반미화),23,4,13.0,1.0,1.0,0,1,7,3,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54189484
아비만로보틱스(주),일반기업,기술지원,2026년 하반기 신입/경력 채용,18,5,58.0,46.0,46.0,0,1,1,25,3800,3,0,0,0,69.36170212765957,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54189236&adsCategoryItem=effect_bold&
롯데렌탈(주),대기업,탁송기사,롯데렌터카 차량관리 채용 (김포공항/김해공항),25,5,,,,0,0,7,3,5800,7,0,0,0,11.826086956521738,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54189110
국립암센터,일반기업,병동보호사,업무직 채용공고[260615] (병동지원),23,5,13.0,1.0,1.0,0,1,7,1,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54188791
(재)예술경영지원센터,일반기업,사무직,2026년 제2차 직원(공개경쟁) 채용 공고 (인사관리),31,5,10.0,-2.0,2.0,1,0,4,67,3800,3,0,0,0,45.18963922294172,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54188544
(재)예술경영지원센터,일반기업,사무직,2026년 제2차 직원(공개경쟁) 채용 공고 (해외진출 지원사업),36,5,10.0,-2.0,2.0,1,0,4,67,3800,3,0,0,0,45.18963922294172,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54188541
(재)예술경영지원센터,일반기업,데이터분석가,2026년 제2차 직원(공개경쟁) 채용 공고 (공연시장 정보 분석),37,5,10.0,-2.0,2.0,1,0,4,14,3800,3,0,0,0,45.18963922294172,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54188543
(주)더블스윗,일반기업,생산관리,[디저트 전문] 품질관리팀 신입 및 경력 채용,25,5,13.0,1.0,1.0,0,1,1,10,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54188529
(주)흥일폴리켐,일반기업,배차관리,"흥일폴리켐 부문별 정규직 채용 (생산·지게차 물류) - 부산 본사, 양산 공장",43,5,13.0,1.0,1.0,0,1,1,1,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54188491&adsCategoryItem=effect_bold&
네이버웹툰(유),대기업,마케팅기획,[네이버웹툰] 퍼포먼스 마케팅 크리에이티브 기획 (체험형 인턴),35,5,11.0,-1.0,1.0,1,0,4,9,5800,7,0,0,0,8.551341350601295,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54188431
신라에이치엠(주),대기업,식품/음료판매,"[신라스테이] 제주/이호테우호텔 분야별 인재 채용 (프론트, 조리, 베이커리)",43,5,28.0,16.0,16.0,0,1,2,1,5800,8,0,1,0,11.517113783533764,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54188430&adsCategoryItem=effect_bold&
(주)케이비손해사정,대기업,간호사,재물(1종) 손해사정사 신입/경력사원 수시채용,25,5,46.0,34.0,34.0,0,1,1,4,5800,7,0,0,0,25.70212765957447,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54188418
네이버웹툰(유),대기업,시장조사,[네이버웹툰] 퍼포먼스 마케팅 크리에이티브 (체험형 인턴),32,5,11.0,-1.0,1.0,1,0,4,3,5800,7,0,0,0,8.551341350601295,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54188213
네이버(주),일반기업,AI(인공지능),2026 NAVER 하계 인턴십 : 프로덕트 트랙 (UI/UX 개선),38,5,6.0,-6.0,6.0,1,0,13,18,3800,3,0,0,0,59.481961147086025,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187964
(주)시큐브,코스닥,기술지원,"네트워크보안, SaaS 운영  관리 플랫폼 개발, 웹 개발 부문별 채용",39,5,13.0,1.0,1.0,0,1,1,25,4500,4,0,0,0,29.63829787234043,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187928&adsCategoryItem=effect_bold&
오성하이테크놀로지(주),일반기업,단순생산직,[오성첨단소재 계열사] 생산부문 정규직 채용,24,5,6.0,-6.0,6.0,1,0,1,10,3800,3,0,0,0,43.829787234042556,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187861&adsCategoryItem=effect_bold&
(재)한국에너지재단,일반기업,사무직,[채용 제2026-04호] 제1차 기간제 채용공고,27,3,12.0,0.0,0.0,0,0,1,67,3800,3,0,0,0,40.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187767
네이버(주),일반기업,AI(인공지능),2026 NAVER 하계 인턴십 : 프로덕트 트랙 (게임 아이데이션),38,5,6.0,-6.0,6.0,1,0,13,18,3800,3,0,0,0,59.481961147086025,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187642
(주)더존비즈온,대기업,ERP,더존비즈온 2026년 ERP컨설턴트 정규직 전환형 인턴 채용,33,5,13.0,1.0,1.0,0,1,1,7,5800,7,0,0,0,4.638297872340425,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187636
(주)종근당,코스피,AICPA,종근당 및 자회사 수시채용,14,5,15.0,3.0,3.0,0,1,1,2,5200,6,0,0,0,15.914893617021278,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187501
네이버(주),일반기업,AI(인공지능),2026 NAVER 하계 인턴십 : 프로덕트 트랙 (브랜드 아이덴티티),39,5,6.0,-6.0,6.0,1,0,13,18,3800,3,0,0,0,59.481961147086025,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187403
(주)일화,일반기업,SAP,2026년 (주)일화 신입 및 경력 채용,22,5,13.0,1.0,1.0,0,1,1,4,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187261
(주)엘지경영개발원,일반기업,콘텐츠관리,채용팀 체험형 인턴,10,5,13.0,1.0,1.0,0,1,2,3,3800,3,0,0,0,41.942645698427384,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187112
(주)퍼스트인,일반기업,단순생산직,"[스펙UP/LG이노텍/기숙사,통근,복지제공]스마트폰부품제조.검사",35,5,,,,0,0,1,10,3800,3,0,0,0,40.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187106
현대아이에이치엘(주),대기업,외관검사원,현대아이에이치엘(주) 일반직/생산직 신입 사원 모집,28,5,,,,0,0,1,1,5800,7,0,0,0,3.9999999999999996,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54187090
(주)엘지경영개발원,일반기업,정보보안,Information Security Internship (정보보안 인턴십),42,3,13.0,1.0,1.0,0,1,2,8,3800,3,0,0,0,41.942645698427384,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186992
롯데오토케어(주),대기업,사무직,[롯데오토케어] 서비스케어팀/고장정비팀 신입 채용,27,5,8.0,-4.0,4.0,1,0,1,67,5800,7,0,0,0,6.553191489361701,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186886&adsCategoryItem=effect_bold&
네이버(주),일반기업,SE(시스템엔지니어),2026 NAVER 하계 인턴십 : 프로덕트 트랙 (광고 소재 생성),38,5,6.0,-6.0,6.0,1,0,13,7,3800,3,0,0,0,59.481961147086025,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186843
(주)퍼스트인코리아,일반기업,QC,"[시급11,500/7월까지/실업급여] 빠른입사 가능 조립 인원 모집",37,5,,,,0,0,2,1,3800,3,0,0,0,41.30434782608695,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186830
(주)퍼스트인코리아,일반기업,매장관리,[일급11.5만원/3개월 단기/완전 초보 가능] 매장 보조스탭 채용,37,5,,,,0,0,2,1,3800,3,0,0,0,41.30434782608695,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186689
유진투자증권(주),대기업,마케팅기획,유진투자증권 해외주식팀(마케팅) 경력직원 채용,25,5,11.0,-1.0,1.0,1,0,1,9,5800,7,0,0,0,4.638297872340425,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186655
(주)크리에이팁,일반기업,크리에이터,글로벌 마케팅 에이전시 부문별 경력/신입 채용,25,5,33.0,21.0,21.0,0,1,1,1,3800,3,0,0,0,53.404255319148945,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186632&adsCategoryItem=effect_bold&
영화진흥위원회,공사·공기업,문서작성,2026년 공무직(시설관리(기계설비)) 공개채용 공고,29,5,13.0,1.0,1.0,0,1,3,11,4200,5,0,0,0,31.246993524514345,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186474
네이버(주),일반기업,챗봇,2026 NAVER 하계 인턴십 : 프로덕트 트랙 (RAG 및 대화 평가),41,5,6.0,-6.0,6.0,1,0,13,1,3800,3,0,0,0,59.481961147086025,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186414
네이버(주),일반기업,알고리즘,2026 NAVER 하계 인턴십 : 프로덕트 트랙 (AI 코딩 에이전트),40,5,6.0,-6.0,6.0,1,0,13,2,3800,3,0,0,0,59.481961147086025,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186212
영화진흥위원회,공사·공기업,사업관리,2026년 건축직(일반계약직) 공개채용 공고,24,4,13.0,1.0,1.0,0,1,3,1,4200,5,0,0,0,31.246993524514345,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54186088
네이버(주),일반기업,데이터분석가,2026 NAVER 하계 인턴십 : 프로덕트 트랙 (광고 성과 개선),38,5,6.0,-6.0,6.0,1,0,13,14,3800,3,0,0,0,59.481961147086025,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185949
영화진흥위원회,공사·공기업,도서관사서,2026년 대체인력(사서) 공개채용 공고,22,3,13.0,1.0,1.0,0,1,3,1,4200,5,0,0,0,31.246993524514345,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185875
삼정케이피엠지(유),일반기업,백엔드/서버개발,2026 신입 컨설턴트 공개 채용 (AI Center),30,5,23.0,11.0,11.0,0,1,11,6,3800,3,0,0,0,60.06475485661426,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185810
삼정케이피엠지(유),일반기업,백엔드/서버개발,2026 신입 컨설턴트 공개 채용 (Lighthouse Center),38,5,23.0,11.0,11.0,0,1,11,6,3800,3,0,0,0,60.06475485661426,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185777
삼정케이피엠지(유),일반기업,솔루션,2026 신입 컨설턴트 공개 채용 (Solution & AX),34,5,23.0,11.0,11.0,0,1,11,1,3800,3,0,0,0,60.06475485661426,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185744
삼정케이피엠지(유),일반기업,정보보안,2026 신입 컨설턴트 공개 채용 (Technology Consulting),42,5,23.0,11.0,11.0,0,1,11,8,3800,3,0,0,0,60.06475485661426,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185691
삼정케이피엠지(유),일반기업,아키텍쳐,2026 신입 컨설턴트 공개 채용 (Management Consulting),42,5,23.0,11.0,11.0,0,1,11,2,3800,3,0,0,0,60.06475485661426,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185665
삼정케이피엠지(유),일반기업,클라우드,2026 신입 컨설턴트 공개 채용 (Finance Consulting),39,5,23.0,11.0,11.0,0,1,11,3,3800,3,0,0,0,60.06475485661426,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185633
(주)아모레퍼시픽,대기업,메이크업,'26년 AMOREPACIFIC 계약직_글로벌 아티스트,30,4,8.0,-4.0,4.0,1,0,1,1,5800,7,0,0,0,6.553191489361701,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185605
NH농협은행(주),대기업,기업홍보,NH농협은행 투자상품부 펀드마케팅팀 일반계약직 채용공고,30,5,6.0,-6.0,6.0,1,0,24,1,5800,7,0,0,0,37.82978723404255,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185578
NH농협은행(주),대기업,사무직,NH농협은행 해남군지부 사무지원직채용,20,5,6.0,-6.0,6.0,1,0,24,67,5800,7,0,0,0,37.82978723404255,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185579
삼정케이피엠지(유),일반기업,AI(인공지능),2026 신입 컨설턴트 공개 채용 (Risk Consulting),36,4,23.0,11.0,11.0,0,1,11,18,3800,3,0,0,0,60.06475485661426,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185576
삼정케이피엠지(유),일반기업,모의해킹,2026 신입 컨설턴트 공개 채용 (Digital Consulting),39,5,23.0,11.0,11.0,0,1,11,1,3800,3,0,0,0,60.06475485661426,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185562
삼정케이피엠지(유),일반기업,경영기획,2026 신입 컨설턴트 공개 채용 (Strategy Group),35,5,23.0,11.0,11.0,0,1,11,1,3800,3,0,0,0,60.06475485661426,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185488
토스뱅크(주),대기업,기술지원,Data Engineer (Finance),23,4,13.0,1.0,1.0,0,1,16,25,5800,7,0,0,0,24.203515263644775,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185463
토스뱅크(주),대기업,기술지원,Strategy Development Manager,28,5,13.0,1.0,1.0,0,1,16,25,5800,7,0,0,0,24.203515263644775,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185461
토스뱅크(주),대기업,기술지원,ML Platform Team Leader,23,5,13.0,1.0,1.0,0,1,16,25,5800,7,0,0,0,24.203515263644775,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185460
토스뱅크(주),대기업,기술지원,Server Developer(Platform),26,5,13.0,1.0,1.0,0,1,16,25,5800,7,0,0,0,24.203515263644775,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54185459
